FileName,Count
C:/Users/Manav/our_dataset/train_data\88\139.json,21
C:/Users/Manav/our_dataset/train_data\88\140.json,21
C:/Users/Manav/our_dataset/train_data\88\141.json,21
C:/Users/Manav/our_dataset/train_data\88\142.json,21
C:/Users/Manav/our_dataset/train_data\88\143.json,21
C:/Users/Manav/our_dataset/train_data\88\144.json,21
C:/Users/Manav/our_dataset/train_data\88\145.json,21
C:/Users/Manav/our_dataset/train_data\88\146.json,21
C:/Users/Manav/our_dataset/train_data\88\147.json,21
C:/Users/Manav/our_dataset/train_data\88\148.json,21
C:/Users/Manav/our_dataset/train_data\88\149.json,21
C:/Users/Manav/our_dataset/train_data\88\150.json,21
C:/Users/Manav/our_dataset/train_data\91\001.json,26
C:/Users/Manav/our_dataset/train_data\91\002.json,26
C:/Users/Manav/our_dataset/train_data\91\003.json,26
C:/Users/Manav/our_dataset/train_data\91\004.json,26
C:/Users/Manav/our_dataset/train_data\91\005.json,26
C:/Users/Manav/our_dataset/train_data\91\006.json,26
C:/Users/Manav/our_dataset/train_data\91\007.json,26
C:/Users/Manav/our_dataset/train_data\91\008.json,26
C:/Users/Manav/our_dataset/train_data\91\009.json,27
C:/Users/Manav/our_dataset/train_data\91\010.json,27
C:/Users/Manav/our_dataset/train_data\91\011.json,27
C:/Users/Manav/our_dataset/train_data\91\012.json,27
C:/Users/Manav/our_dataset/train_data\91\013.json,27
C:/Users/Manav/our_dataset/train_data\91\014.json,27
C:/Users/Manav/our_dataset/train_data\91\015.json,27
C:/Users/Manav/our_dataset/train_data\91\016.json,27
C:/Users/Manav/our_dataset/train_data\91\017.json,27
C:/Users/Manav/our_dataset/train_data\91\018.json,27
C:/Users/Manav/our_dataset/train_data\91\019.json,27
C:/Users/Manav/our_dataset/train_data\91\020.json,27
C:/Users/Manav/our_dataset/train_data\91\021.json,27
C:/Users/Manav/our_dataset/train_data\91\022.json,27
C:/Users/Manav/our_dataset/train_data\91\023.json,27
C:/Users/Manav/our_dataset/train_data\91\024.json,27
C:/Users/Manav/our_dataset/train_data\91\025.json,27
C:/Users/Manav/our_dataset/train_data\91\026.json,27
C:/Users/Manav/our_dataset/train_data\91\027.json,27
C:/Users/Manav/our_dataset/train_data\91\028.json,27
C:/Users/Manav/our_dataset/train_data\91\029.json,27
C:/Users/Manav/our_dataset/train_data\91\030.json,27
C:/Users/Manav/our_dataset/train_data\91\031.json,27
C:/Users/Manav/our_dataset/train_data\91\032.json,27
C:/Users/Manav/our_dataset/train_data\91\033.json,27
C:/Users/Manav/our_dataset/train_data\91\034.json,27
C:/Users/Manav/our_dataset/train_data\91\035.json,27
C:/Users/Manav/our_dataset/train_data\91\036.json,27
C:/Users/Manav/our_dataset/train_data\91\037.json,25
C:/Users/Manav/our_dataset/train_data\91\038.json,26
C:/Users/Manav/our_dataset/train_data\91\039.json,26
C:/Users/Manav/our_dataset/train_data\91\040.json,26
C:/Users/Manav/our_dataset/train_data\91\041.json,26
C:/Users/Manav/our_dataset/train_data\91\042.json,26
C:/Users/Manav/our_dataset/train_data\91\043.json,26
C:/Users/Manav/our_dataset/train_data\91\044.json,26
C:/Users/Manav/our_dataset/train_data\91\045.json,26
C:/Users/Manav/our_dataset/train_data\91\046.json,26
C:/Users/Manav/our_dataset/train_data\91\047.json,26
C:/Users/Manav/our_dataset/train_data\91\048.json,26
C:/Users/Manav/our_dataset/train_data\91\049(1).json,26
C:/Users/Manav/our_dataset/train_data\91\049.json,26
C:/Users/Manav/our_dataset/train_data\91\050(1).json,27
C:/Users/Manav/our_dataset/train_data\91\050.json,27
C:/Users/Manav/our_dataset/train_data\91\051(1).json,27
C:/Users/Manav/our_dataset/train_data\91\051.json,27
C:/Users/Manav/our_dataset/train_data\91\052.json,27
C:/Users/Manav/our_dataset/train_data\91\053.json,27
C:/Users/Manav/our_dataset/train_data\91\054.json,28
C:/Users/Manav/our_dataset/train_data\91\055.json,28
C:/Users/Manav/our_dataset/train_data\91\056.json,28
C:/Users/Manav/our_dataset/train_data\91\057.json,28
C:/Users/Manav/our_dataset/train_data\91\058.json,28
C:/Users/Manav/our_dataset/train_data\91\059.json,28
C:/Users/Manav/our_dataset/train_data\91\060.json,28
C:/Users/Manav/our_dataset/train_data\91\061.json,28
C:/Users/Manav/our_dataset/train_data\91\062.json,28
C:/Users/Manav/our_dataset/train_data\91\063.json,28
C:/Users/Manav/our_dataset/train_data\91\064.json,29
C:/Users/Manav/our_dataset/train_data\91\065.json,29
C:/Users/Manav/our_dataset/train_data\91\066.json,29
C:/Users/Manav/our_dataset/train_data\91\067.json,29
C:/Users/Manav/our_dataset/train_data\91\068.json,29
C:/Users/Manav/our_dataset/train_data\91\069.json,29
C:/Users/Manav/our_dataset/train_data\91\070.json,30
C:/Users/Manav/our_dataset/train_data\91\071.json,30
C:/Users/Manav/our_dataset/train_data\91\072.json,30
C:/Users/Manav/our_dataset/train_data\91\073.json,30
C:/Users/Manav/our_dataset/train_data\91\074.json,31
C:/Users/Manav/our_dataset/train_data\91\075.json,31
C:/Users/Manav/our_dataset/train_data\91\076.json,31
C:/Users/Manav/our_dataset/train_data\91\077.json,32
C:/Users/Manav/our_dataset/train_data\91\078.json,32
C:/Users/Manav/our_dataset/train_data\91\079.json,32
C:/Users/Manav/our_dataset/train_data\91\080.json,32
C:/Users/Manav/our_dataset/train_data\91\081.json,32
C:/Users/Manav/our_dataset/train_data\91\082.json,32
C:/Users/Manav/our_dataset/train_data\91\083.json,32
C:/Users/Manav/our_dataset/train_data\91\084.json,32
C:/Users/Manav/our_dataset/train_data\91\085.json,33
C:/Users/Manav/our_dataset/train_data\91\086.json,33
C:/Users/Manav/our_dataset/train_data\91\087.json,33
C:/Users/Manav/our_dataset/train_data\91\088.json,33
C:/Users/Manav/our_dataset/train_data\91\089.json,34
C:/Users/Manav/our_dataset/train_data\91\090.json,33
C:/Users/Manav/our_dataset/train_data\91\091.json,33
C:/Users/Manav/our_dataset/train_data\91\092.json,33
C:/Users/Manav/our_dataset/train_data\91\093.json,33
C:/Users/Manav/our_dataset/train_data\91\094.json,33
C:/Users/Manav/our_dataset/train_data\91\095.json,33
C:/Users/Manav/our_dataset/train_data\91\096.json,33
C:/Users/Manav/our_dataset/train_data\91\097.json,33
C:/Users/Manav/our_dataset/train_data\91\098.json,33
C:/Users/Manav/our_dataset/train_data\91\099.json,33
C:/Users/Manav/our_dataset/train_data\91\100.json,33
C:/Users/Manav/our_dataset/train_data\91\101.json,34
C:/Users/Manav/our_dataset/train_data\91\102.json,34
C:/Users/Manav/our_dataset/train_data\91\103.json,34
C:/Users/Manav/our_dataset/train_data\91\104.json,34
C:/Users/Manav/our_dataset/train_data\91\105.json,34
C:/Users/Manav/our_dataset/train_data\91\106.json,34
C:/Users/Manav/our_dataset/train_data\91\107.json,34
C:/Users/Manav/our_dataset/train_data\91\108.json,34
C:/Users/Manav/our_dataset/train_data\91\109.json,34
C:/Users/Manav/our_dataset/train_data\91\110.json,35
C:/Users/Manav/our_dataset/train_data\91\111.json,35
C:/Users/Manav/our_dataset/train_data\91\112.json,35
C:/Users/Manav/our_dataset/train_data\91\113.json,36
C:/Users/Manav/our_dataset/train_data\91\114.json,36
C:/Users/Manav/our_dataset/train_data\91\115.json,35
C:/Users/Manav/our_dataset/train_data\91\116.json,34
C:/Users/Manav/our_dataset/train_data\91\117.json,34
C:/Users/Manav/our_dataset/train_data\91\118.json,34
C:/Users/Manav/our_dataset/train_data\91\119.json,34
C:/Users/Manav/our_dataset/train_data\91\120.json,34
C:/Users/Manav/our_dataset/train_data\91\121.json,34
C:/Users/Manav/our_dataset/train_data\91\122.json,34
C:/Users/Manav/our_dataset/train_data\91\123.json,34
C:/Users/Manav/our_dataset/train_data\91\124.json,34
C:/Users/Manav/our_dataset/train_data\91\125.json,34
C:/Users/Manav/our_dataset/train_data\91\126.json,34
C:/Users/Manav/our_dataset/train_data\91\127.json,36
C:/Users/Manav/our_dataset/train_data\91\128.json,36
C:/Users/Manav/our_dataset/train_data\91\129.json,36
C:/Users/Manav/our_dataset/train_data\91\130.json,36
C:/Users/Manav/our_dataset/train_data\91\131.json,36
C:/Users/Manav/our_dataset/train_data\91\132.json,36
C:/Users/Manav/our_dataset/train_data\91\133.json,36
C:/Users/Manav/our_dataset/train_data\91\134.json,36
C:/Users/Manav/our_dataset/train_data\91\135.json,36
C:/Users/Manav/our_dataset/train_data\91\136.json,35
C:/Users/Manav/our_dataset/train_data\91\137.json,35
C:/Users/Manav/our_dataset/train_data\91\138.json,35
C:/Users/Manav/our_dataset/train_data\91\139.json,35
C:/Users/Manav/our_dataset/train_data\91\140.json,35
C:/Users/Manav/our_dataset/train_data\91\141.json,35
C:/Users/Manav/our_dataset/train_data\91\142.json,35
C:/Users/Manav/our_dataset/train_data\91\143.json,35
C:/Users/Manav/our_dataset/train_data\91\144.json,35
C:/Users/Manav/our_dataset/train_data\91\145.json,37
C:/Users/Manav/our_dataset/train_data\91\146.json,36
C:/Users/Manav/our_dataset/train_data\91\147.json,36
C:/Users/Manav/our_dataset/train_data\91\148.json,36
C:/Users/Manav/our_dataset/train_data\91\149.json,36
C:/Users/Manav/our_dataset/train_data\91\150.json,36
C:/Users/Manav/our_dataset/train_data\92\001.json,36
C:/Users/Manav/our_dataset/train_data\92\002.json,36
C:/Users/Manav/our_dataset/train_data\92\003.json,36
C:/Users/Manav/our_dataset/train_data\92\004.json,36
C:/Users/Manav/our_dataset/train_data\92\005.json,36
C:/Users/Manav/our_dataset/train_data\92\006.json,36
C:/Users/Manav/our_dataset/train_data\92\007.json,36
C:/Users/Manav/our_dataset/train_data\92\008.json,37
C:/Users/Manav/our_dataset/train_data\92\009.json,36
C:/Users/Manav/our_dataset/train_data\92\010.json,36
C:/Users/Manav/our_dataset/train_data\92\011.json,36
C:/Users/Manav/our_dataset/train_data\92\012.json,36
C:/Users/Manav/our_dataset/train_data\92\013.json,36
C:/Users/Manav/our_dataset/train_data\92\014.json,36
C:/Users/Manav/our_dataset/train_data\92\015.json,35
C:/Users/Manav/our_dataset/train_data\92\016.json,34
C:/Users/Manav/our_dataset/train_data\92\017.json,34
C:/Users/Manav/our_dataset/train_data\92\018.json,34
C:/Users/Manav/our_dataset/train_data\92\019.json,34
C:/Users/Manav/our_dataset/train_data\92\020.json,34
C:/Users/Manav/our_dataset/train_data\92\021.json,34
C:/Users/Manav/our_dataset/train_data\92\022.json,34
C:/Users/Manav/our_dataset/train_data\92\023.json,34
C:/Users/Manav/our_dataset/train_data\92\024.json,34
C:/Users/Manav/our_dataset/train_data\92\025.json,34
C:/Users/Manav/our_dataset/train_data\92\026.json,35
C:/Users/Manav/our_dataset/train_data\92\027.json,35
C:/Users/Manav/our_dataset/train_data\92\028.json,35
C:/Users/Manav/our_dataset/train_data\92\029.json,35
C:/Users/Manav/our_dataset/train_data\92\030.json,35
C:/Users/Manav/our_dataset/train_data\92\031.json,35
C:/Users/Manav/our_dataset/train_data\92\032.json,35
C:/Users/Manav/our_dataset/train_data\92\033.json,35
C:/Users/Manav/our_dataset/train_data\92\034.json,35
C:/Users/Manav/our_dataset/train_data\92\035.json,35
C:/Users/Manav/our_dataset/train_data\92\036.json,35
C:/Users/Manav/our_dataset/train_data\92\037.json,35
C:/Users/Manav/our_dataset/train_data\92\038.json,35
C:/Users/Manav/our_dataset/train_data\92\039.json,35
C:/Users/Manav/our_dataset/train_data\92\040.json,35
C:/Users/Manav/our_dataset/train_data\92\041.json,35
C:/Users/Manav/our_dataset/train_data\92\042.json,35
C:/Users/Manav/our_dataset/train_data\92\043.json,35
C:/Users/Manav/our_dataset/train_data\92\044.json,34
C:/Users/Manav/our_dataset/train_data\92\045.json,34
C:/Users/Manav/our_dataset/train_data\92\046.json,34
C:/Users/Manav/our_dataset/train_data\92\047.json,34
C:/Users/Manav/our_dataset/train_data\92\048.json,34
C:/Users/Manav/our_dataset/train_data\92\049.json,34
C:/Users/Manav/our_dataset/train_data\92\050.json,34
C:/Users/Manav/our_dataset/train_data\92\051.json,34
C:/Users/Manav/our_dataset/train_data\92\052.json,34
C:/Users/Manav/our_dataset/train_data\92\053.json,34
C:/Users/Manav/our_dataset/train_data\92\054.json,34
C:/Users/Manav/our_dataset/train_data\92\055.json,35
C:/Users/Manav/our_dataset/train_data\92\056.json,35
C:/Users/Manav/our_dataset/train_data\92\057.json,34
C:/Users/Manav/our_dataset/train_data\92\058.json,35
C:/Users/Manav/our_dataset/train_data\92\059.json,35
C:/Users/Manav/our_dataset/train_data\92\060.json,34
C:/Users/Manav/our_dataset/train_data\92\061.json,34
C:/Users/Manav/our_dataset/train_data\92\062.json,34
C:/Users/Manav/our_dataset/train_data\92\063.json,34
C:/Users/Manav/our_dataset/train_data\92\064.json,34
C:/Users/Manav/our_dataset/train_data\92\065.json,34
C:/Users/Manav/our_dataset/train_data\92\066.json,34
C:/Users/Manav/our_dataset/train_data\92\067.json,34
C:/Users/Manav/our_dataset/train_data\92\068.json,34
C:/Users/Manav/our_dataset/train_data\92\069.json,34
C:/Users/Manav/our_dataset/train_data\92\070.json,34
C:/Users/Manav/our_dataset/train_data\92\071.json,34
C:/Users/Manav/our_dataset/train_data\92\072.json,33
C:/Users/Manav/our_dataset/train_data\92\073.json,33
C:/Users/Manav/our_dataset/train_data\92\074.json,33
C:/Users/Manav/our_dataset/train_data\92\075.json,33
C:/Users/Manav/our_dataset/train_data\92\076.json,34
C:/Users/Manav/our_dataset/train_data\92\077.json,34
C:/Users/Manav/our_dataset/train_data\92\078.json,33
C:/Users/Manav/our_dataset/train_data\92\079.json,34
C:/Users/Manav/our_dataset/train_data\92\080.json,34
C:/Users/Manav/our_dataset/train_data\92\081.json,34
C:/Users/Manav/our_dataset/train_data\92\082.json,34
C:/Users/Manav/our_dataset/train_data\92\083.json,34
C:/Users/Manav/our_dataset/train_data\92\084.json,34
C:/Users/Manav/our_dataset/train_data\92\085.json,34
C:/Users/Manav/our_dataset/train_data\92\086.json,34
C:/Users/Manav/our_dataset/train_data\92\087.json,35
C:/Users/Manav/our_dataset/train_data\92\088.json,35
C:/Users/Manav/our_dataset/train_data\92\089.json,36
C:/Users/Manav/our_dataset/train_data\92\090.json,36
C:/Users/Manav/our_dataset/train_data\92\091.json,36
C:/Users/Manav/our_dataset/train_data\92\092.json,36
C:/Users/Manav/our_dataset/train_data\92\093.json,36
C:/Users/Manav/our_dataset/train_data\92\094.json,35
C:/Users/Manav/our_dataset/train_data\92\095.json,36
C:/Users/Manav/our_dataset/train_data\92\096.json,36
C:/Users/Manav/our_dataset/train_data\92\097.json,35
C:/Users/Manav/our_dataset/train_data\92\098.json,35
C:/Users/Manav/our_dataset/train_data\92\099.json,35
C:/Users/Manav/our_dataset/train_data\92\100.json,35
C:/Users/Manav/our_dataset/train_data\92\101.json,35
C:/Users/Manav/our_dataset/train_data\92\102.json,35
C:/Users/Manav/our_dataset/train_data\92\103.json,35
C:/Users/Manav/our_dataset/train_data\92\104.json,35
C:/Users/Manav/our_dataset/train_data\92\105.json,36
C:/Users/Manav/our_dataset/train_data\92\106.json,36
C:/Users/Manav/our_dataset/train_data\92\107.json,36
C:/Users/Manav/our_dataset/train_data\92\108.json,36
C:/Users/Manav/our_dataset/train_data\92\109.json,36
C:/Users/Manav/our_dataset/train_data\92\110.json,36
C:/Users/Manav/our_dataset/train_data\92\111.json,36
C:/Users/Manav/our_dataset/train_data\92\112.json,36
C:/Users/Manav/our_dataset/train_data\92\113.json,36
C:/Users/Manav/our_dataset/train_data\92\114.json,36
C:/Users/Manav/our_dataset/train_data\92\115.json,36
C:/Users/Manav/our_dataset/train_data\92\116.json,36
C:/Users/Manav/our_dataset/train_data\92\117.json,36
C:/Users/Manav/our_dataset/train_data\92\118.json,36
C:/Users/Manav/our_dataset/train_data\92\119.json,36
C:/Users/Manav/our_dataset/train_data\92\120.json,36
C:/Users/Manav/our_dataset/train_data\92\121.json,36
C:/Users/Manav/our_dataset/train_data\92\122.json,36
C:/Users/Manav/our_dataset/train_data\92\123.json,36
C:/Users/Manav/our_dataset/train_data\92\124.json,36
C:/Users/Manav/our_dataset/train_data\92\125.json,36
C:/Users/Manav/our_dataset/train_data\92\126.json,36
C:/Users/Manav/our_dataset/train_data\92\127.json,36
C:/Users/Manav/our_dataset/train_data\92\128.json,36
C:/Users/Manav/our_dataset/train_data\92\129.json,36
C:/Users/Manav/our_dataset/train_data\92\130.json,35
C:/Users/Manav/our_dataset/train_data\92\131.json,34
C:/Users/Manav/our_dataset/train_data\92\132.json,34
C:/Users/Manav/our_dataset/train_data\92\133.json,34
C:/Users/Manav/our_dataset/train_data\92\134.json,34
C:/Users/Manav/our_dataset/train_data\92\135.json,34
C:/Users/Manav/our_dataset/train_data\92\136.json,34
C:/Users/Manav/our_dataset/train_data\92\137.json,34
C:/Users/Manav/our_dataset/train_data\92\138.json,34
C:/Users/Manav/our_dataset/train_data\92\139.json,34
C:/Users/Manav/our_dataset/train_data\92\140.json,34
C:/Users/Manav/our_dataset/train_data\92\141.json,34
C:/Users/Manav/our_dataset/train_data\92\142.json,34
C:/Users/Manav/our_dataset/train_data\92\143.json,34
C:/Users/Manav/our_dataset/train_data\92\144.json,34
C:/Users/Manav/our_dataset/train_data\92\145.json,34
C:/Users/Manav/our_dataset/train_data\92\146.json,34
C:/Users/Manav/our_dataset/train_data\92\147.json,34
C:/Users/Manav/our_dataset/train_data\92\148.json,34
C:/Users/Manav/our_dataset/train_data\92\149.json,34
C:/Users/Manav/our_dataset/train_data\92\150.json,34
C:/Users/Manav/our_dataset/train_data\93\001.json,36
C:/Users/Manav/our_dataset/train_data\93\002.json,36
C:/Users/Manav/our_dataset/train_data\93\003.json,36
C:/Users/Manav/our_dataset/train_data\93\004.json,36
C:/Users/Manav/our_dataset/train_data\93\005.json,36
C:/Users/Manav/our_dataset/train_data\93\006.json,36
C:/Users/Manav/our_dataset/train_data\93\007.json,36
C:/Users/Manav/our_dataset/train_data\93\008.json,36
C:/Users/Manav/our_dataset/train_data\93\009.json,36
C:/Users/Manav/our_dataset/train_data\93\010.json,36
C:/Users/Manav/our_dataset/train_data\93\011.json,36
C:/Users/Manav/our_dataset/train_data\93\012.json,36
C:/Users/Manav/our_dataset/train_data\93\013.json,36
C:/Users/Manav/our_dataset/train_data\93\014.json,36
C:/Users/Manav/our_dataset/train_data\93\015.json,36
C:/Users/Manav/our_dataset/train_data\93\016.json,36
C:/Users/Manav/our_dataset/train_data\93\017.json,36
C:/Users/Manav/our_dataset/train_data\93\018.json,36
C:/Users/Manav/our_dataset/train_data\93\019.json,36
C:/Users/Manav/our_dataset/train_data\93\020.json,36
C:/Users/Manav/our_dataset/train_data\93\021.json,36
C:/Users/Manav/our_dataset/train_data\93\022.json,36
C:/Users/Manav/our_dataset/train_data\93\023.json,36
C:/Users/Manav/our_dataset/train_data\93\024.json,36
C:/Users/Manav/our_dataset/train_data\93\025.json,36
C:/Users/Manav/our_dataset/train_data\93\026.json,35
C:/Users/Manav/our_dataset/train_data\93\027.json,35
C:/Users/Manav/our_dataset/train_data\93\028.json,35
C:/Users/Manav/our_dataset/train_data\93\029.json,35
C:/Users/Manav/our_dataset/train_data\93\030.json,35
C:/Users/Manav/our_dataset/train_data\93\031.json,35
C:/Users/Manav/our_dataset/train_data\93\032.json,35
C:/Users/Manav/our_dataset/train_data\93\033.json,35
C:/Users/Manav/our_dataset/train_data\93\034.json,36
C:/Users/Manav/our_dataset/train_data\93\035.json,36
C:/Users/Manav/our_dataset/train_data\93\036.json,36
C:/Users/Manav/our_dataset/train_data\93\037.json,36
C:/Users/Manav/our_dataset/train_data\93\038.json,36
C:/Users/Manav/our_dataset/train_data\93\039.json,36
C:/Users/Manav/our_dataset/train_data\93\040.json,37
C:/Users/Manav/our_dataset/train_data\93\041.json,37
C:/Users/Manav/our_dataset/train_data\93\042.json,37
C:/Users/Manav/our_dataset/train_data\93\043.json,37
C:/Users/Manav/our_dataset/train_data\93\044.json,37
C:/Users/Manav/our_dataset/train_data\93\045.json,37
C:/Users/Manav/our_dataset/train_data\93\046.json,37
C:/Users/Manav/our_dataset/train_data\93\047.json,37
C:/Users/Manav/our_dataset/train_data\93\048.json,37
C:/Users/Manav/our_dataset/train_data\93\049.json,37
C:/Users/Manav/our_dataset/train_data\93\050.json,37
C:/Users/Manav/our_dataset/train_data\93\051.json,37
C:/Users/Manav/our_dataset/train_data\93\052.json,37
C:/Users/Manav/our_dataset/train_data\93\053.json,37
C:/Users/Manav/our_dataset/train_data\93\054.json,37
C:/Users/Manav/our_dataset/train_data\93\055.json,37
C:/Users/Manav/our_dataset/train_data\93\056.json,37
C:/Users/Manav/our_dataset/train_data\93\057.json,37
C:/Users/Manav/our_dataset/train_data\93\058.json,37
C:/Users/Manav/our_dataset/train_data\93\059.json,37
C:/Users/Manav/our_dataset/train_data\93\060.json,37
C:/Users/Manav/our_dataset/train_data\93\061.json,37
C:/Users/Manav/our_dataset/train_data\93\062.json,37
C:/Users/Manav/our_dataset/train_data\93\063.json,37
C:/Users/Manav/our_dataset/train_data\93\064.json,36
C:/Users/Manav/our_dataset/train_data\93\065.json,36
C:/Users/Manav/our_dataset/train_data\93\066.json,36
C:/Users/Manav/our_dataset/train_data\93\067.json,35
C:/Users/Manav/our_dataset/train_data\93\068.json,35
C:/Users/Manav/our_dataset/train_data\93\069.json,35
C:/Users/Manav/our_dataset/train_data\93\070.json,35
C:/Users/Manav/our_dataset/train_data\93\071.json,35
C:/Users/Manav/our_dataset/train_data\93\072.json,36
C:/Users/Manav/our_dataset/train_data\93\073.json,36
C:/Users/Manav/our_dataset/train_data\93\074.json,36
C:/Users/Manav/our_dataset/train_data\93\075.json,36
C:/Users/Manav/our_dataset/train_data\93\076.json,36
C:/Users/Manav/our_dataset/train_data\93\077.json,36
C:/Users/Manav/our_dataset/train_data\93\078.json,36
C:/Users/Manav/our_dataset/train_data\93\079.json,36
C:/Users/Manav/our_dataset/train_data\93\080.json,36
C:/Users/Manav/our_dataset/train_data\93\081.json,36
C:/Users/Manav/our_dataset/train_data\93\082.json,36
C:/Users/Manav/our_dataset/train_data\93\083.json,36
C:/Users/Manav/our_dataset/train_data\93\084.json,36
C:/Users/Manav/our_dataset/train_data\93\085.json,36
C:/Users/Manav/our_dataset/train_data\93\086.json,35
C:/Users/Manav/our_dataset/train_data\93\087.json,36
C:/Users/Manav/our_dataset/train_data\93\088.json,35
C:/Users/Manav/our_dataset/train_data\93\089.json,35
C:/Users/Manav/our_dataset/train_data\93\090.json,35
C:/Users/Manav/our_dataset/train_data\93\091.json,35
C:/Users/Manav/our_dataset/train_data\93\092.json,35
C:/Users/Manav/our_dataset/train_data\93\093.json,34
C:/Users/Manav/our_dataset/train_data\93\094.json,34
C:/Users/Manav/our_dataset/train_data\93\095.json,34
C:/Users/Manav/our_dataset/train_data\93\096.json,34
C:/Users/Manav/our_dataset/train_data\93\097.json,34
C:/Users/Manav/our_dataset/train_data\93\098.json,34
C:/Users/Manav/our_dataset/train_data\93\099.json,34
C:/Users/Manav/our_dataset/train_data\93\100.json,35
C:/Users/Manav/our_dataset/train_data\93\101.json,35
C:/Users/Manav/our_dataset/train_data\93\102.json,34
C:/Users/Manav/our_dataset/train_data\93\103.json,34
C:/Users/Manav/our_dataset/train_data\93\104.json,34
C:/Users/Manav/our_dataset/train_data\93\105.json,34
C:/Users/Manav/our_dataset/train_data\93\106.json,34
C:/Users/Manav/our_dataset/train_data\93\107.json,34
C:/Users/Manav/our_dataset/train_data\93\108.json,35
C:/Users/Manav/our_dataset/train_data\93\109.json,35
C:/Users/Manav/our_dataset/train_data\93\110.json,35
C:/Users/Manav/our_dataset/train_data\93\111.json,35
C:/Users/Manav/our_dataset/train_data\93\112.json,35
C:/Users/Manav/our_dataset/train_data\93\113.json,35
C:/Users/Manav/our_dataset/train_data\93\114.json,35
C:/Users/Manav/our_dataset/train_data\93\115.json,35
C:/Users/Manav/our_dataset/train_data\93\116.json,35
C:/Users/Manav/our_dataset/train_data\93\117.json,35
C:/Users/Manav/our_dataset/train_data\93\118.json,35
C:/Users/Manav/our_dataset/train_data\93\119.json,34
C:/Users/Manav/our_dataset/train_data\93\120.json,34
C:/Users/Manav/our_dataset/train_data\93\121.json,34
C:/Users/Manav/our_dataset/train_data\93\122.json,35
C:/Users/Manav/our_dataset/train_data\93\123.json,35
C:/Users/Manav/our_dataset/train_data\93\124.json,35
C:/Users/Manav/our_dataset/train_data\93\125.json,35
C:/Users/Manav/our_dataset/train_data\93\126.json,35
C:/Users/Manav/our_dataset/train_data\93\127.json,36
C:/Users/Manav/our_dataset/train_data\93\128.json,37
C:/Users/Manav/our_dataset/train_data\93\129.json,36
C:/Users/Manav/our_dataset/train_data\93\130.json,37
C:/Users/Manav/our_dataset/train_data\93\131.json,38
C:/Users/Manav/our_dataset/train_data\93\132.json,38
C:/Users/Manav/our_dataset/train_data\93\133.json,36
C:/Users/Manav/our_dataset/train_data\93\134.json,36
C:/Users/Manav/our_dataset/train_data\93\135.json,36
C:/Users/Manav/our_dataset/train_data\93\136.json,36
C:/Users/Manav/our_dataset/train_data\93\137.json,35
C:/Users/Manav/our_dataset/train_data\93\138.json,35
C:/Users/Manav/our_dataset/train_data\93\139.json,35
C:/Users/Manav/our_dataset/train_data\93\140.json,35
C:/Users/Manav/our_dataset/train_data\93\141.json,35
C:/Users/Manav/our_dataset/train_data\93\142.json,35
C:/Users/Manav/our_dataset/train_data\93\143.json,36
C:/Users/Manav/our_dataset/train_data\93\144.json,36
C:/Users/Manav/our_dataset/train_data\93\145.json,37
C:/Users/Manav/our_dataset/train_data\93\146.json,37
C:/Users/Manav/our_dataset/train_data\93\147.json,37
C:/Users/Manav/our_dataset/train_data\93\148.json,37
C:/Users/Manav/our_dataset/train_data\93\149.json,37
C:/Users/Manav/our_dataset/train_data\93\150.json,37
C:/Users/Manav/our_dataset/train_data\96\001.json,28
C:/Users/Manav/our_dataset/train_data\96\002.json,28
C:/Users/Manav/our_dataset/train_data\96\003.json,28
C:/Users/Manav/our_dataset/train_data\96\004.json,28
C:/Users/Manav/our_dataset/train_data\96\005.json,28
C:/Users/Manav/our_dataset/train_data\96\006.json,28
C:/Users/Manav/our_dataset/train_data\96\007.json,28
C:/Users/Manav/our_dataset/train_data\96\008.json,28
C:/Users/Manav/our_dataset/train_data\96\009.json,28
C:/Users/Manav/our_dataset/train_data\96\010.json,28
C:/Users/Manav/our_dataset/train_data\96\011.json,28
C:/Users/Manav/our_dataset/train_data\96\012.json,28
C:/Users/Manav/our_dataset/train_data\96\013.json,28
C:/Users/Manav/our_dataset/train_data\96\014.json,28
C:/Users/Manav/our_dataset/train_data\96\015.json,27
C:/Users/Manav/our_dataset/train_data\96\016.json,27
C:/Users/Manav/our_dataset/train_data\96\017.json,27
C:/Users/Manav/our_dataset/train_data\96\018.json,27
C:/Users/Manav/our_dataset/train_data\96\019.json,27
C:/Users/Manav/our_dataset/train_data\96\020.json,27
C:/Users/Manav/our_dataset/train_data\96\021.json,27
C:/Users/Manav/our_dataset/train_data\96\022.json,27
C:/Users/Manav/our_dataset/train_data\96\023.json,27
C:/Users/Manav/our_dataset/train_data\96\024.json,27
C:/Users/Manav/our_dataset/train_data\96\025.json,27
C:/Users/Manav/our_dataset/train_data\96\026.json,28
C:/Users/Manav/our_dataset/train_data\96\027.json,29
C:/Users/Manav/our_dataset/train_data\96\028.json,28
C:/Users/Manav/our_dataset/train_data\96\029.json,28
C:/Users/Manav/our_dataset/train_data\96\030.json,28
C:/Users/Manav/our_dataset/train_data\96\031.json,27
C:/Users/Manav/our_dataset/train_data\96\032.json,27
C:/Users/Manav/our_dataset/train_data\96\033.json,27
C:/Users/Manav/our_dataset/train_data\96\034.json,27
